T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2012-2013

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2012-2013",04,"LIBERTY COUNTY","TARKINGTON ISD",146907,"TRADITIONAL ISD/CSD","Female",918
"2012-2013",04,"LIBERTY COUNTY","TARKINGTON ISD",146907,"TRADITIONAL ISD/CSD","Male",934
"2012-2013",07,"RUSK COUNTY","TATUM ISD",201910,"TRADITIONAL ISD/CSD","Female",752
"2012-2013",07,"RUSK COUNTY","TATUM ISD",201910,"TRADITIONAL ISD/CSD","Male",879
"2012-2013",13,"WILLIAMSON COUNTY","TAYLOR ISD",246911,"TRADITIONAL ISD/CSD","Female",1498
"2012-2013",13,"WILLIAMSON COUNTY","TAYLOR ISD",246911,"TRADITIONAL ISD/CSD","Male",1692
"2012-2013",12,"FREESTONE COUNTY","TEAGUE ISD",081904,"TRADITIONAL ISD/CSD","Female",584
"2012-2013",12,"FREESTONE COUNTY","TEAGUE ISD",081904,"TRADITIONAL ISD/CSD","Male",652
"2012-2013",05,"JEFFERSON COUNTY","TEKOA ACADEMY OF ACCELERATED STUDI",123803,"OPEN ENROLLMENT CHARTER","Female",271
"2012-2013",05,"JEFFERSON COUNTY","TEKOA ACADEMY OF ACCELERATED STUDI",123803,"OPEN ENROLLMENT CHARTER","Male",244
"2012-2013",12,"BELL COUNTY","TEMPLE ISD",014909,"TRADITIONAL ISD/CSD","Female",4409
"2012-2013",12,"BELL COUNTY","TEMPLE ISD",014909,"TRADITIONAL ISD/CSD","Male",4429
"2012-2013",07,"SHELBY COUNTY","TENAHA ISD",210904,"TRADITIONAL ISD/CSD","Female",262
"2012-2013",07,"SHELBY COUNTY","TENAHA ISD",210904,"TRADITIONAL ISD/CSD","Male",310
"2012-2013",18,"BREWSTER COUNTY","TERLINGUA CSD",022004,"TRADITIONAL ISD/CSD","Female",55
"2012-2013",18,"BREWSTER COUNTY","TERLINGUA CSD",022004,"TRADITIONAL ISD/CSD","Male",43
"2012-2013",18,"TERRELL COUNTY","TERRELL COUNTY ISD",222901,"TRADITIONAL ISD/CSD","Female",46
"2012-2013",18,"TERRELL COUNTY","TERRELL COUNTY ISD",222901,"TRADITIONAL ISD/CSD","Male",70
"2012-2013",10,"KAUFMAN COUNTY","TERRELL ISD",129906,"TRADITIONAL ISD/CSD","Female",2045
"2012-2013",10,"KAUFMAN COUNTY","TERRELL ISD",129906,"TRADITIONAL ISD/CSD","Male",2178
"2012-2013",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"TRADITIONAL ISD/CSD","Female",3560
"2012-2013",08,"BOWIE COUNTY","TEXARKANA ISD",019907,"TRADITIONAL ISD/CSD","Male",3569
"2012-2013",04,"GALVESTON COUNTY","TEXAS CITY ISD",084906,"TRADITIONAL ISD/CSD","Female",2818
"2012-2013",04,"GALVESTON COUNTY","TEXAS CITY ISD",084906,"TRADITIONAL ISD/CSD","Male",3126
"2012-2013",14,"TAYLOR COUNTY","TEXAS COLLEGE PREPARATORY ACADEMIE",221801,"OPEN ENROLLMENT CHARTER","Female",5442
"2012-2013",14,"TAYLOR COUNTY","TEXAS COLLEGE PREPARATORY ACADEMIE",221801,"OPEN ENROLLMENT CHARTER","Male",5095
"2012-2013",11,"DENTON COUNTY","TEXAS EDUCATION CENTERS",061802,"OPEN ENROLLMENT CHARTER","Female",303
"2012-2013",11,"DENTON COUNTY","TEXAS EDUCATION CENTERS",061802,"OPEN ENROLLMENT CHARTER","Male",343
"2012-2013",11,"TARRANT COUNTY","TEXAS ELEMENTARY SCHOOL OF THE ART",220814,"OPEN ENROLLMENT CHARTER","Female",204
"2012-2013",11,"TARRANT COUNTY","TEXAS ELEMENTARY SCHOOL OF THE ART",220814,"OPEN ENROLLMENT CHARTER","Male",92
"2012-2013",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"OPEN ENROLLMENT CHARTER","Female",101
"2012-2013",13,"TRAVIS COUNTY","TEXAS EMPOWERMENT ACADEMY",227805,"OPEN ENROLLMENT CHARTER","Male",117
"2012-2013",15,"TOM GREEN COUNTY","TEXAS LEADERSHIP",226801,"OPEN ENROLLMENT CHARTER","Female",465
"2012-2013",15,"TOM GREEN COUNTY","TEXAS LEADERSHIP",226801,"OPEN ENROLLMENT CHARTER","Male",495
"2012-2013",13,"HAYS COUNTY","TEXAS PREPARATORY SCHOOL",105802,"OPEN ENROLLMENT CHARTER","Female",65
"2012-2013",13,"HAYS COUNTY","TEXAS PREPARATORY SCHOOL",105802,"OPEN ENROLLMENT CHARTER","Male",73
"2012-2013",06,"MONTGOMERY COUNTY","TEXAS SERENITY ACADEMY",170801,"OPEN ENROLLMENT CHARTER","Female",214
"2012-2013",06,"MONTGOMERY COUNTY","TEXAS SERENITY ACADEMY",170801,"OPEN ENROLLMENT CHARTER","Male",213
"2012-2013",16,"SHERMAN COUNTY","TEXHOMA ISD",211901,"TRADITIONAL ISD/CSD","Female",181
"2012-2013",16,"SHERMAN COUNTY","TEXHOMA ISD",211901,"TRADITIONAL ISD/CSD","Male",192
"2012-2013",16,"DALLAM COUNTY","TEXLINE ISD",056902,"TRADITIONAL ISD/CSD","Female",75
"2012-2013",16,"DALLAM COUNTY","TEXLINE ISD",056902,"TRADITIONAL ISD/CSD","Male",71
"2012-2013",13,"TRAVIS COUNTY","THE EAST AUSTIN COLLEGE PREP ACADE",227824,"OPEN ENROLLMENT CHARTER","Female",357
"2012-2013",13,"TRAVIS COUNTY","THE EAST AUSTIN COLLEGE PREP ACADE",227824,"OPEN ENROLLMENT CHARTER","Male",360
"2012-2013",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Female",391
"2012-2013",04,"HARRIS COUNTY","THE RHODES SCHOOL",101861,"OPEN ENROLLMENT CHARTER","Male",333
"2012-2013",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Female",801
"2012-2013",04,"HARRIS COUNTY","THE VARNETT PUBLIC SCHOOL",101814,"OPEN ENROLLMENT CHARTER","Male",794
"2012-2013",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Female",283
"2012-2013",13,"MILAM COUNTY","THORNDALE ISD",166905,"TRADITIONAL ISD/CSD","Male",297
"2012-2013",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Female",299
"2012-2013",13,"WILLIAMSON COUNTY","THRALL ISD",246912,"TRADITIONAL ISD/CSD","Male",327
"2012-2013",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Female",315
"2012-2013",02,"LIVE OAK COUNTY","THREE RIVERS ISD",149902,"TRADITIONAL ISD/CSD","Male",322
"2012-2013",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Female",22
"2012-2013",11,"ERATH COUNTY","THREE WAY ISD",072901,"TRADITIONAL ISD/CSD","Male",31
"2012-2013",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Female",85
"2012-2013",09,"THROCKMORTON COUNTY","THROCKMORTON ISD",224901,"TRADITIONAL ISD/CSD","Male",118
"2012-2013",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Female",382
"2012-2013",03,"MATAGORDA COUNTY","TIDEHAVEN ISD",158902,"TRADITIONAL ISD/CSD","Male",397
"2012-2013",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Female",304
"2012-2013",07,"SHELBY COUNTY","TIMPSON ISD",210905,"TRADITIONAL ISD/CSD","Male",340
"2012-2013",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Female",141
"2012-2013",10,"GRAYSON COUNTY","TIOGA ISD",091907,"TRADITIONAL ISD/CSD","Male",129
"2012-2013",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Female",323
"2012-2013",11,"HOOD COUNTY","TOLAR ISD",111903,"TRADITIONAL ISD/CSD","Male",328
"2012-2013",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Female",382
"2012-2013",10,"GRAYSON COUNTY","TOM BEAN ISD",091918,"TRADITIONAL ISD/CSD","Male",371
"2012-2013",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Female",5797
"2012-2013",04,"HARRIS COUNTY","TOMBALL ISD",101921,"TRADITIONAL ISD/CSD","Male",5975
"2012-2013",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Female",665
"2012-2013",19,"EL PASO COUNTY","TORNILLO ISD",071908,"TRADITIONAL ISD/CSD","Male",690
"2012-2013",12,"BELL COUNTY","TRANSFORMATIVE CHARTER ACADEMY",014802,"OPEN ENROLLMENT CHARTER","Female",33
"2012-2013",12,"BELL COUNTY","TRANSFORMATIVE CHARTER ACADEMY",014802,"OPEN ENROLLMENT CHARTER","Male",33
"2012-2013",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Female",179
"2012-2013",11,"TARRANT COUNTY","TREETOPS SCHOOL INTERNATIONAL",220801,"OPEN ENROLLMENT CHARTER","Male",171
"2012-2013",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Female",79
"2012-2013",14,"TAYLOR COUNTY","TRENT ISD",221905,"TRADITIONAL ISD/CSD","Male",94
"2012-2013",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Female",245
"2012-2013",10,"FANNIN COUNTY","TRENTON ISD",074912,"TRADITIONAL ISD/CSD","Male",306
"2012-2013",07,"HENDERSON COUNTY","TRINIDAD ISD",107907,"TRADITIONAL ISD/CSD","Female",78
"2012-2013",07,"HENDERSON COUNTY","TRINIDAD ISD",107907,"TRADITIONAL ISD/CSD","Male",86
"2012-2013",10,"DALLAS COUNTY","TRINITY BASIN PREPARATORY",057813,"OPEN ENROLLMENT CHARTER","Female",822
"2012-2013",10,"DALLAS COUNTY","TRINITY BASIN PREPARATORY",057813,"OPEN ENROLLMENT CHARTER","Male",800
"2012-2013",13,"COMAL COUNTY","TRINITY CHARTER SCHOOL",046802,"OPEN ENROLLMENT CHARTER","Female",109
"2012-2013",13,"COMAL COUNTY","TRINITY CHARTER SCHOOL",046802,"OPEN ENROLLMENT CHARTER","Male",28
"2012-2013",06,"TRINITY COUNTY","TRINITY ISD",228903,"TRADITIONAL ISD/CSD","Female",644
"2012-2013",06,"TRINITY COUNTY","TRINITY ISD",228903,"TRADITIONAL ISD/CSD","Male",621
"2012-2013",07,"SMITH COUNTY","TROUP ISD",212904,"TRADITIONAL ISD/CSD","Female",563
"2012-2013",07,"SMITH COUNTY","TROUP ISD",212904,"TRADITIONAL ISD/CSD","Male",561
"2012-2013",12,"BELL COUNTY","TROY ISD",014910,"TRADITIONAL ISD/CSD","Female",635
"2012-2013",12,"BELL COUNTY","TROY ISD",014910,"TRADITIONAL ISD/CSD","Male",745
"2012-2013",16,"SWISHER COUNTY","TULIA ISD",219903,"TRADITIONAL ISD/CSD","Female",565
"2012-2013",16,"SWISHER COUNTY","TULIA ISD",219903,"TRADITIONAL ISD/CSD","Male",548
"2012-2013",02,"NUECES COUNTY","TULOSO-MIDWAY ISD",178912,"TRADITIONAL ISD/CSD","Female",1880
"2012-2013",02,"NUECES COUNTY","TULOSO-MIDWAY ISD",178912,"TRADITIONAL ISD/CSD","Male",1841
"2012-2013",16,"HALL COUNTY","TURKEY-QUITAQUE ISD",096905,"TRADITIONAL ISD/CSD","Female",103
"2012-2013",16,"HALL COUNTY","TURKEY-QUITAQUE ISD",096905,"TRADITIONAL ISD/CSD","Male",110
"2012-2013",04,"HARRIS COUNTY","TWO DIMENSIONS PREPARATORY ACADEMY",101840,"OPEN ENROLLMENT CHARTER","Female",265
"2012-2013",04,"HARRIS COUNTY","TWO DIMENSIONS PREPARATORY ACADEMY",101840,"OPEN ENROLLMENT CHARTER","Male",285
"2012-2013",07,"SMITH COUNTY","TYLER ISD",212905,"TRADITIONAL ISD/CSD","Female",8891
"2012-2013",07,"SMITH COUNTY","TYLER ISD",212905,"TRADITIONAL ISD/CSD","Male",9372
"2012-2013",10,"DALLAS COUNTY","UME PREPARATORY ACADEMY",057845,"OPEN ENROLLMENT CHARTER","Female",180
"2012-2013",10,"DALLAS COUNTY","UME PREPARATORY ACADEMY",057845,"OPEN ENROLLMENT CHARTER","Male",157
"2012-2013",07,"UPSHUR COUNTY","UNION GROVE ISD",230908,"TRADITIONAL ISD/CSD","Female",340
"2012-2013",07,"UPSHUR COUNTY","UNION GROVE ISD",230908,"TRADITIONAL ISD/CSD","Male",415
"2012-2013",07,"UPSHUR COUNTY","UNION HILL ISD",230904,"TRADITIONAL ISD/CSD","Female",129
"2012-2013",07,"UPSHUR COUNTY","UNION HILL ISD",230904,"TRADITIONAL ISD/CSD","Male",155
"2012-2013",01,"WEBB COUNTY","UNITED ISD",240903,"TRADITIONAL ISD/CSD","Female",20829
"2012-2013",01,"WEBB COUNTY","UNITED ISD",240903,"TRADITIONAL ISD/CSD","Male",22062
"2012-2013",10,"DALLAS COUNTY","UNIVERSAL ACADEMY",057808,"OPEN ENROLLMENT CHARTER","Female",794
"2012-2013",10,"DALLAS COUNTY","UNIVERSAL ACADEMY",057808,"OPEN ENROLLMENT CHARTER","Male",675
"2012-2013",04,"HARRIS COUNTY","UNIVERSITY OF HOUSTON CHARTER SCHO",101807,"OPEN ENROLLMENT CHARTER","Female",69
"2012-2013",04,"HARRIS COUNTY","UNIVERSITY OF HOUSTON CHARTER SCHO",101807,"OPEN ENROLLMENT CHARTER","Male",64
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"OPEN ENROLLMENT CHARTER","Female",140
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS ELEMENTARY CHA",227819,"OPEN ENROLLMENT CHARTER","Male",158
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OPEN ENROLLMENT CHARTER","Female",259
"2012-2013",13,"TRAVIS COUNTY","UNIVERSITY OF TEXAS UNIVERSITY CHA",227806,"OPEN ENROLLMENT CHARTER","Male",512
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - HAMPTON PREPARA",057843,"OPEN ENROLLMENT CHARTER","Female",405
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - HAMPTON PREPARA",057843,"OPEN ENROLLMENT CHARTER","Male",371
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - NORTH HILLS PRE",057803,"OPEN ENROLLMENT CHARTER","Female",1019
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - NORTH HILLS PRE",057803,"OPEN ENROLLMENT CHARTER","Male",942
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - PEAK PREPARATOR",057838,"OPEN ENROLLMENT CHARTER","Female",757
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - PEAK PREPARATOR",057838,"OPEN ENROLLMENT CHARTER","Male",821
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - WILLIAMS PREPAR",057842,"OPEN ENROLLMENT CHARTER","Female",787
"2012-2013",10,"DALLAS COUNTY","UPLIFT EDUCATION - WILLIAMS PREPAR",057842,"OPEN ENROLLMENT CHARTER","Male",776
"2012-2013",11,"TARRANT COUNTY","UPLIFT EDUCATION-SUMMIT INTERNATIO",220816,"OPEN ENROLLMENT CHARTER","Female",898
"2012-2013",11,"TARRANT COUNTY","UPLIFT EDUCATION-SUMMIT INTERNATIO",220816,"OPEN ENROLLMENT CHARTER","Male",794
"2012-2013",07,"SMITH COUNTY","UT TYLER INNOVATION ACADEMY",212804,"OPEN ENROLLMENT CHARTER","Female",130
"2012-2013",07,"SMITH COUNTY","UT TYLER INNOVATION ACADEMY",212804,"OPEN ENROLLMENT CHARTER","Male",148
"2012-2013",20,"UVALDE COUNTY","UTOPIA ISD",232904,"TRADITIONAL ISD/CSD","Female",100
"2012-2013",20,"UVALDE COUNTY","UTOPIA ISD",232904,"TRADITIONAL ISD/CSD","Male",114
"2012-2013",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Female",2371
"2012-2013",20,"UVALDE COUNTY","UVALDE CISD",232903,"TRADITIONAL ISD/CSD","Male",2525
"2012-2013",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Female",18
"2012-2013",18,"JEFF DAVIS COUNTY","VALENTINE ISD",122902,"TRADITIONAL ISD/CSD","Male",23
"2012-2013",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Female",315
"2012-2013",12,"BOSQUE COUNTY","VALLEY MILLS ISD",018904,"TRADITIONAL ISD/CSD","Male",313
"2012-2013",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Female",2294
"2012-2013",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Female",344
"2012-2013",01,"HIDALGO COUNTY","VALLEY VIEW ISD",108916,"TRADITIONAL ISD/CSD","Male",2466
"2012-2013",11,"COOKE COUNTY","VALLEY VIEW ISD",049903,"TRADITIONAL ISD/CSD","Male",354
"2012-2013",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Female",642
"2012-2013",10,"GRAYSON COUNTY","VAN ALSTYNE ISD",091908,"TRADITIONAL ISD/CSD","Male",656
"2012-2013",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Female",1135
"2012-2013",07,"VAN ZANDT COUNTY","VAN ISD",234906,"TRADITIONAL ISD/CSD","Male",1113
"2012-2013",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Female",434
"2012-2013",03,"MATAGORDA COUNTY","VAN VLECK ISD",158906,"TRADITIONAL ISD/CSD","Male",487
"2012-2013",01,"HIDALGO COUNTY","VANGUARD ACADEMY",108808,"OPEN ENROLLMENT CHARTER","Female",891
"2012-2013",01,"HIDALGO COUNTY","VANGUARD ACADEMY",108808,"OPEN ENROLLMENT CHARTER","Male",804
"2012-2013",16,"OLDHAM COUNTY","VEGA ISD",180902,"TRADITIONAL ISD/CSD","Female",158
"2012-2013",16,"OLDHAM COUNTY","VEGA ISD",180902,"TRADITIONAL ISD/CSD","Male",185
"2012-2013",11,"JOHNSON COUNTY","VENUS ISD",126908,"TRADITIONAL ISD/CSD","Female",923
"2012-2013",11,"JOHNSON COUNTY","VENUS ISD",126908,"TRADITIONAL ISD/CSD","Male",979
"2012-2013",15,"TOM GREEN COUNTY","VERIBEST ISD",226908,"TRADITIONAL ISD/CSD","Female",120
"2012-2013",15,"TOM GREEN COUNTY","VERIBEST ISD",226908,"TRADITIONAL ISD/CSD","Male",131
"2012-2013",09,"WILBARGER COUNTY","VERNON ISD",244903,"TRADITIONAL ISD/CSD","Female",1065
"2012-2013",09,"WILBARGER COUNTY","VERNON ISD",244903,"TRADITIONAL ISD/CSD","Male",1103
"2012-2013",03,"VICTORIA COUNTY","VICTORIA ISD",235902,"TRADITIONAL ISD/CSD","Female",7073
"2012-2013",03,"VICTORIA COUNTY","VICTORIA ISD",235902,"TRADITIONAL ISD/CSD","Male",7440
"2012-2013",04,"HARRIS COUNTY","VICTORY PREP",101865,"OPEN ENROLLMENT CHARTER","Female",339
"2012-2013",04,"HARRIS COUNTY","VICTORY PREP",101865,"OPEN ENROLLMENT CHARTER","Male",319
"2012-2013",05,"ORANGE COUNTY","VIDOR ISD",181907,"TRADITIONAL ISD/CSD","Female",2367
"2012-2013",05,"ORANGE COUNTY","VIDOR ISD",181907,"TRADITIONAL ISD/CSD","Male",2626
"2012-2013",19,"EL PASO COUNTY","VISTA DEL FUTURO CHARTER SCHOOL",071809,"OPEN ENROLLMENT CHARTER","Female",82
"2012-2013",19,"EL PASO COUNTY","VISTA DEL FUTURO CHARTER SCHOOL",071809,"OPEN ENROLLMENT CHARTER","Male",100
"2012-2013",03,"LAVACA COUNTY","VYSEHRAD ISD",143904,"TRADITIONAL ISD/CSD","Female",58
"2012-2013",03,"LAVACA COUNTY","VYSEHRAD ISD",143904,"TRADITIONAL ISD/CSD","Male",53
"2012-2013",12,"MCLENNAN COUNTY","WACO CHARTER SCHOOL",161801,"OPEN ENROLLMENT CHARTER","Female",129
"2012-2013",12,"MCLENNAN COUNTY","WACO CHARTER SCHOOL",161801,"OPEN ENROLLMENT CHARTER","Male",134
"2012-2013",12,"MCLENNAN COUNTY","WACO ISD",161914,"TRADITIONAL ISD/CSD","Female",7336
"2012-2013",12,"MCLENNAN COUNTY","WACO ISD",161914,"TRADITIONAL ISD/CSD","Male",7885
"2012-2013",13,"GONZALES COUNTY","WAELDER ISD",089905,"TRADITIONAL ISD/CSD","Female",150
"2012-2013",13,"GONZALES COUNTY","WAELDER ISD",089905,"TRADITIONAL ISD/CSD","Male",157
"2012-2013",16,"DEAF SMITH COUNTY","WALCOTT ISD",059902,"TRADITIONAL ISD/CSD","Female",80
"2012-2013",16,"DEAF SMITH COUNTY","WALCOTT ISD",059902,"TRADITIONAL ISD/CSD","Male",59
"2012-2013",04,"HARRIS COUNTY","WALIPP-TSU PREPARATORY ACADEMY",101864,"OPEN ENROLLMENT CHARTER","Female",130
"2012-2013",04,"HARRIS COUNTY","WALIPP-TSU PREPARATORY ACADEMY",101864,"OPEN ENROLLMENT CHARTER","Male",99
"2012-2013",15,"TOM GREEN COUNTY","WALL ISD",226906,"TRADITIONAL ISD/CSD","Female",486
"2012-2013",15,"TOM GREEN COUNTY","WALL ISD",226906,"TRADITIONAL ISD/CSD","Male",556
"2012-2013",04,"WALLER COUNTY","WALLER ISD",237904,"TRADITIONAL ISD/CSD","Female",2769
"2012-2013",04,"WALLER COUNTY","WALLER ISD",237904,"TRADITIONAL ISD/CSD","Male",2952
"2012-2013",11,"COOKE COUNTY","WALNUT BEND ISD",049908,"TRADITIONAL ISD/CSD","Female",48
"2012-2013",11,"COOKE COUNTY","WALNUT BEND ISD",049908,"TRADITIONAL ISD/CSD","Male",42
"2012-2013",12,"BOSQUE COUNTY","WALNUT SPRINGS ISD",018905,"TRADITIONAL ISD/CSD","Female",88
"2012-2013",12,"BOSQUE COUNTY","WALNUT SPRINGS ISD",018905,"TRADITIONAL ISD/CSD","Male",111
"2012-2013",05,"TYLER COUNTY","WARREN ISD",229904,"TRADITIONAL ISD/CSD","Female",596
"2012-2013",05,"TYLER COUNTY","WARREN ISD",229904,"TRADITIONAL ISD/CSD","Male",633
"2012-2013",07,"HARRISON COUNTY","WASKOM ISD",102903,"TRADITIONAL ISD/CSD","Female",442
"2012-2013",07,"HARRISON COUNTY","WASKOM ISD",102903,"TRADITIONAL ISD/CSD","Male",423
"2012-2013",15,"TOM GREEN COUNTY","WATER VALLEY ISD",226905,"TRADITIONAL ISD/CSD","Female",149
"2012-2013",15,"TOM GREEN COUNTY","WATER VALLEY ISD",226905,"TRADITIONAL ISD/CSD","Male",153
"2012-2013",10,"ELLIS COUNTY","WAXAHACHIE FAITH FAMILY ACADEMY",070801,"OPEN ENROLLMENT CHARTER","Female",222
"2012-2013",10,"ELLIS COUNTY","WAXAHACHIE FAITH FAMILY ACADEMY",070801,"OPEN ENROLLMENT CHARTER","Male",228
"2012-2013",10,"ELLIS COUNTY","WAXAHACHIE ISD",070912,"TRADITIONAL ISD/CSD","Female",3648
"2012-2013",10,"ELLIS COUNTY","WAXAHACHIE ISD",070912,"TRADITIONAL ISD/CSD","Male",4003
"2012-2013",11,"PARKER COUNTY","WEATHERFORD ISD",184903,"TRADITIONAL ISD/CSD","Female",3703
"2012-2013",11,"PARKER COUNTY","WEATHERFORD ISD",184903,"TRADITIONAL ISD/CSD","Male",3933
"2012-2013",01,"WEBB COUNTY","WEBB CISD",240904,"TRADITIONAL ISD/CSD","Female",178
"2012-2013",01,"WEBB COUNTY","WEBB CISD",240904,"TRADITIONAL ISD/CSD","Male",180
"2012-2013",03,"COLORADO COUNTY","WEIMAR ISD",045905,"TRADITIONAL ISD/CSD","Female",271
"2012-2013",03,"COLORADO COUNTY","WEIMAR ISD",045905,"TRADITIONAL ISD/CSD","Male",297
"2012-2013",16,"COLLINGSWORTH COUNTY","WELLINGTON ISD",044902,"TRADITIONAL ISD/CSD","Female",282
"2012-2013",16,"COLLINGSWORTH COUNTY","WELLINGTON ISD",044902,"TRADITIONAL ISD/CSD","Male",307
"2012-2013",17,"TERRY COUNTY","WELLMAN-UNION CISD",223904,"TRADITIONAL ISD/CSD","Female",122
"2012-2013",17,"TERRY COUNTY","WELLMAN-UNION CISD",223904,"TRADITIONAL ISD/CSD","Male",103
"2012-2013",07,"CHEROKEE COUNTY","WELLS ISD",037909,"TRADITIONAL ISD/CSD","Female",156
"2012-2013",07,"CHEROKEE COUNTY","WELLS ISD",037909,"TRADITIONAL ISD/CSD","Male",164
"2012-2013",01,"HIDALGO COUNTY","WESLACO ISD",108913,"TRADITIONAL ISD/CSD","Female",8839
"2012-2013",01,"HIDALGO COUNTY","WESLACO ISD",108913,"TRADITIONAL ISD/CSD","Male",9097
"2012-2013",05,"HARDIN COUNTY","WEST HARDIN COUNTY CISD",100908,"TRADITIONAL ISD/CSD","Female",277
"2012-2013",05,"HARDIN COUNTY","WEST HARDIN COUNTY CISD",100908,"TRADITIONAL ISD/CSD","Male",307
"2012-2013",12,"MCLENNAN COUNTY","WEST ISD",161916,"TRADITIONAL ISD/CSD","Female",645
"2012-2013",12,"MCLENNAN COUNTY","WEST ISD",161916,"TRADITIONAL ISD/CSD","Male",805
"2012-2013",05,"ORANGE COUNTY","WEST ORANGE-COVE CISD",181906,"TRADITIONAL ISD/CSD","Female",1112
"2012-2013",05,"ORANGE COUNTY","WEST ORANGE-COVE CISD",181906,"TRADITIONAL ISD/CSD","Male",1242
"2012-2013",02,"NUECES COUNTY","WEST OSO ISD",178915,"TRADITIONAL ISD/CSD","Female",948
"2012-2013",02,"NUECES COUNTY","WEST OSO ISD",178915,"TRADITIONAL ISD/CSD","Male",1085
"2012-2013",07,"RUSK COUNTY","WEST RUSK COUNTY CONSOLIDATED ISD",201914,"TRADITIONAL ISD/CSD","Female",499
"2012-2013",07,"RUSK COUNTY","WEST RUSK COUNTY CONSOLIDATED ISD",201914,"TRADITIONAL ISD/CSD","Male",499
"2012-2013",07,"SABINE COUNTY","WEST SABINE ISD",202905,"TRADITIONAL ISD/CSD","Female",337
"2012-2013",07,"SABINE COUNTY","WEST SABINE ISD",202905,"TRADITIONAL ISD/CSD","Male",316
"2012-2013",14,"MITCHELL COUNTY","WESTBROOK ISD",168903,"TRADITIONAL ISD/CSD","Female",99
"2012-2013",14,"MITCHELL COUNTY","WESTBROOK ISD",168903,"TRADITIONAL ISD/CSD","Male",120
"2012-2013",03,"DEWITT COUNTY","WESTHOFF ISD",062905,"TRADITIONAL ISD/CSD","Female",38
"2012-2013",03,"DEWITT COUNTY","WESTHOFF ISD",062905,"TRADITIONAL ISD/CSD","Male",31
"2012-2013",11,"TARRANT COUNTY","WESTLAKE ACADEMY CHARTER SCHOOL",220810,"OPEN ENROLLMENT CHARTER","Female",326
"2012-2013",11,"TARRANT COUNTY","WESTLAKE ACADEMY CHARTER SCHOOL",220810,"OPEN ENROLLMENT CHARTER","Male",344
